code,std_code,name,group
Q500040,KRG502400408,신한 레버리지 구리 선물 ETN,EN
Q500041,KRG502400416,신한 인버스 2X 구리 선물 ETN,EN
Q510027,KRG510000273,대신 인버스 2X 코스닥 150 선물 ETN,EN
Q510043,KRG510000430,대신 인버스 천연가스 선물 ETN(H) B,EN
Q510044,KRG510000448,대신 레버리지 미국달러 선물 ETN,EN
Q510045,KRG510000455,대신 인버스 2X 미국달러 선물 ETN,EN
Q520037,KRG520000370,미래에셋 코스피200 선물 ETN,EN
Q520038,KRG520000388,미래에셋 인버스 코스피200 선물 ETN,EN
Q520039,KRG520000396,미래에셋 코스닥150 선물 ETN,EN
Q520040,KRG520000404,미래에셋 인버스 코스닥150 선물 ETN,EN
Q520046,KRG520000461,미래에셋 레버리지 옥수수 선물 ETN,EN
Q520047,KRG520000479,미래에셋 인버스 2X 옥수수 선물 ETN,EN
Q520054,KRG520000545,미래에셋 레버리지 코스피200 선물 ETN,EN
Q520056,KRG520000560,미래에셋 레버리지 코스닥150 선물 ETN,EN
Q520057,KRG520000578,미래에셋 인버스 2X 코스닥150 선물 ETN,EN
Q520064,KRG520000644,미래에셋 2X 미국채울트라30년 선물 ETN,EN
Q520065,KRG520000651,미래에셋 -2X 미국채울트라30년 선물 ETN,EN
Q520066,KRG520000669,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,EN
Q520068,KRG520000685,미래에셋 2X 홍콩H 선물 ETN,EN
Q520069,KRG520000693,미래에셋 -2X 홍콩H 선물 ETN(H),EN
Q520072,KRG520000727,미래에셋 미국 AI TOP3 ETN,EN
Q520073,KRG520000735,미래에셋 레버리지 미국 AI TOP3 ETN,EN
Q520074,KRG520000743,미래에셋 미국 방위산업 TOP3 ETN,EN
Q520075,KRG520000750,미래에셋 레버리지 미국 방위산업 TOP3 ETN,EN
Q520076,KRG520000768,미래에셋 1.5X 천연가스 선물 ETN,EN
Q520077,KRG520000776,미래에셋 -1.5X 천연가스 선물 ETN,EN
Q520078,KRG520000784,미래에셋 미국 제약 TOP3 ETN,EN
Q520079,KRG520000792,미래에셋 레버리지 미국 제약 TOP3 ETN,EN
Q520080,KRG520000800,미래에셋 미국 테크&반도체 TOP3 ETN,EN
Q520081,KRG520000818,미래에셋 2X 미국 테크&반도체 TOP3 ETN,EN
Q520082,KRG520000826,미래에셋 미국 자율주행대표기업 ETN,EN
Q520083,KRG520000834,미래에셋 2X 미국 자율주행대표기업 ETN,EN
Q520084,KRG520000842,미래에셋 -2X 미국 자율주행대표기업 ETN,EN
Q520085,KRG520000859,미래에셋 -2X 미국 AI TOP3 ETN,EN
Q520086,KRG520000867,미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B,EN
Q520087,KRG520000875,미래에셋 레버리지 KRX 금현물 ETN,EN
Q520088,KRG520000883,미래에셋 S&P500 VIX S/T 선물 ETN(H),EN
Q520089,KRG520000891,미래에셋 CAPE 실러 US Core Sector ETN,EN
Q520090,KRG520000909,미래에셋 천연가스 선물 ETN B,EN
Q520091,KRG520000917,미래에셋 인버스 천연가스 선물 ETN B,EN
Q520092,KRG520000925,미래에셋 레버리지 은 선물 ETN B,EN
Q520093,KRG520000933,미래에셋 인버스 2X 은 선물 ETN B,EN
Q520094,KRG520000941,미래에셋 CD금리 플러스 ETN,EN
Q520097,KRG520000974,미래에셋 1.5X S&P500 VIX S/T선물 ETN,EN
Q520098,KRG520000982,미래에셋 레버리지 반도체 ETN,EN
Q520099,KRG520000990,미래에셋 인버스 2X 반도체 ETN,EN
Q520100,KRG520001006,미래에셋 레버리지 삼성전자 단일종목 ETN,EN
Q520101,KRG520001014,미래에셋 레버리지 SK하이닉스 단일종목ETN,EN
Q520102,KRG520001022,미래에셋 인버스 2X 코스피200 선물 ETN B,EN
Q530083,KRG530000832,삼성 금 선물 ETN(H),EN
Q530084,KRG530000840,삼성 인버스 금 선물 ETN(H),EN
Q530089,KRG530000899,삼성 은 선물 ETN(H),EN
Q530090,KRG530000907,삼성 인버스 은 선물 ETN(H),EN
Q530092,KRG530000923,삼성 인버스 코스피 200 선물 ETN,EN
Q530094,KRG530000949,삼성 인버스 코스닥 150 선물 ETN,EN
Q530095,KRG530000956,삼성 구리 선물 ETN(H),EN
Q530096,KRG530000964,삼성 인버스 구리 선물 ETN(H),EN
Q530104,KRG530001046,삼성 레버리지 코스피200 선물 ETN,EN
Q530106,KRG530001061,삼성 레버리지 코스닥150 선물 ETN,EN
Q530107,KRG530001079,삼성 인버스 2X 코스닥150 선물 ETN,EN
Q530112,KRG530001129,삼성 S&P500 TR ETN,EN
Q530113,KRG530001137,삼성 레버리지 S&P500 선물 ETN,EN
Q530114,KRG530001145,삼성 인버스 2X S&P500 선물 ETN,EN
Q530115,KRG530001152,삼성 레버리지 나스닥 100 TR ETN,EN
Q530116,KRG530001160,삼성 인버스 2X 나스닥 100 TR ETN,EN
Q530117,KRG530001178,삼성 코스피 200 TR ETN,EN
Q530118,KRG530001186,삼성 코스닥 150 TR ETN,EN
Q530119,KRG530001194,삼성 레버리지 항셍테크 TR ETN(H) B,EN
Q530120,KRG530001202,삼성 나스닥 100 TR ETN,EN
Q530121,KRG530001210,삼성 항셍테크 TR ETN(H) B,EN
Q530122,KRG530001228,삼성 인버스 2X 항셍테크 TR ETN(H) B,EN
Q530123,KRG530001236,삼성 일본니케이225선물 ETN(H),EN
Q530124,KRG530001244,삼성 레버리지 일본니케이225선물 ETN(H),EN
Q530125,KRG530001251,삼성 인버스 2X 일본니케이225선물 ETN(H),EN
Q530126,KRG530001269,삼성 코리아 밸류업 TR ETN,EN
Q530127,KRG530001277,삼성 미국다우존스 TR ETN,EN
Q530128,KRG530001285,삼성 레버리지 미국다우존스 선물 ETN,EN
Q530129,KRG530001293,삼성 인버스 2X 미국다우존스 선물 ETN,EN
Q530130,KRG530001301,삼성 S&P500 VIX S/T 선물 ETN B,EN
Q530131,KRG530001319,삼성 인버스0.5X S&P500 VIX S/T선물 ETN B,EN
Q530132,KRG530001327,삼성 블룸버그 WTI원유 선물 ETN B,EN
Q530133,KRG530001335,삼성 블룸버그 레버리지 WTI원유선물 ETN B,EN
Q530134,KRG530001343,삼성 블룸버그 인버스2X WTI원유선물 ETN B,EN
Q530135,KRG530001350,삼성 인버스 China A50 선물 ETN(H) B,EN
Q530136,KRG530001368,삼성 인버스 2X 천연가스 선물 ETN D,EN
Q530137,KRG530001376,삼성 KRX 2차전지 TOP10 TR ETN,EN
Q530138,KRG530001384,삼성 KRX 레버리지 2차전지 TOP10 TR ETN,EN
Q530139,KRG530001392,삼성 iSelect 조선 TOP10 TR ETN,EN
Q530140,KRG530001400,삼성 iSelect 레버리지 조선 TOP10 TR ETN,EN
Q530141,KRG530001418,삼성 중국 자동차 TOP5 TR ETN(H),EN
Q530142,KRG530001426,삼성 중국 AI 테크 TOP5 TR ETN(H),EN
Q530143,KRG530001434,삼성 인버스 2X 은 선물 ETN,EN
Q530145,KRG530001459,삼성 레버리지 천연가스 선물 ETN D,EN
Q530067,KRG531400676,삼성 KRX 금현물 ETN,EN
Q530060,KRG531800602,삼성 코스피 양매도 5% OTM ETN,EN
Q530031,KRG532400311,삼성 레버리지 WTI원유 선물 ETN,EN
Q530036,KRG532400360,삼성 인버스 2X WTI원유 선물 ETN,EN
Q530055,KRG532400550,삼성 레버리지 금 선물 ETN(H),EN
Q530056,KRG532400568,삼성 인버스 2X 금 선물 ETN(H),EN
Q530061,KRG532400618,삼성 레버리지 은 선물 ETN(H),EN
Q530062,KRG532400626,삼성 인버스 2X 은 선물 ETN(H),EN
Q530063,KRG532400634,삼성 레버리지 구리 선물 ETN(H),EN
Q530064,KRG532400642,삼성 인버스 2X 구리 선물 ETN(H),EN
Q550062,KRG550000621,N2 레버리지 금 선물 ETN(H),EN
Q550063,KRG550000639,N2 인버스 레버리지 금 선물 ETN(H),EN
Q550064,KRG550000647,N2 레버리지 은 선물 ETN(H),EN
Q550069,KRG550000696,N2 레버리지 구리 선물 ETN(H),EN
Q550070,KRG550000704,N2 인버스 레버리지 구리 선물 ETN(H),EN
Q550082,KRG550000829,N2 KIS CD금리투자 ETN,EN
Q550084,KRG550000845,N2 코스피 200 TR ETN,EN
Q550085,KRG550000852,N2 코스닥 150 TR ETN,EN
Q550087,KRG550000878,N2 선진국 1등주 ETN,EN
Q550088,KRG550000886,N2 월간 레버리지 선진국 1등주 ETN,EN
Q550089,KRG550000894,N2 월간 레버리지 코스피 200 선물 ETN,EN
Q550091,KRG550000910,N2 방위산업 Top5 ETN,EN
Q550092,KRG550000928,N2 월간 레버리지 방위산업 Top5 ETN,EN
Q550093,KRG550000936,N2 전력인프라 Top5 ETN,EN
Q550095,KRG550000951,N2 레버리지 국채10년 ETN,EN
Q550096,KRG550000969,N2 레버리지 국채30년 ETN,EN
Q550097,KRG550000977,N2 레버리지 코스닥150 선물 ETN,EN
Q550098,KRG550000985,N2 인버스 2X 코스닥150 선물 ETN,EN
Q550099,KRG550000993,N2 레버리지 천연가스 선물 ETN,EN
Q550100,KRG550001009,N2 인버스 2X 천연가스 선물 ETN,EN
Q550041,KRG552100411,N2 미국 IT TOP5 ETN(H),EN
Q570047,KRG570000478,한투 FTSE100 ETN,EN
Q570050,KRG570000502,한투 S&P500선물 ETN,EN
Q570051,KRG570000510,한투 나스닥100 ETN,EN
Q570059,KRG570000593,한투 레버리지금선물 ETN,EN
Q570060,KRG570000601,한투 인버스2X금선물 ETN,EN
Q570061,KRG570000619,한투 레버리지은선물 ETN,EN
Q570063,KRG570000635,한투 베트남VN30선물 ETN(H),EN
Q570064,KRG570000643,한투 인버스베트남VN30선물 ETN(H),EN
Q570065,KRG570000650,한투 레버리지베트남VN30선물 ETN(H),EN
Q570066,KRG570000668,한투 인버스2X베트남VN30 선물 ETN(H),EN
Q570069,KRG570000692,한투 레버리지플래티넘선물 ETN,EN
Q570070,KRG570000700,한투 인버스2X플래티넘선물 ETN,EN
Q570071,KRG570000718,한투 구리선물 ETN,EN
Q570072,KRG570000726,한투 레버리지구리선물 ETN,EN
Q570073,KRG570000734,한투 인버스2X구리선물 ETN,EN
Q570074,KRG570000742,한투 유럽탄소배출권선물 ETN(H),EN
Q570081,KRG570000817,한투 레버리지코스닥150선물 ETN,EN
Q570082,KRG570000825,한투 인버스2X코스닥150선물 ETN,EN
Q570085,KRG570000858,한투 인도네시아대표원자재 ETN,EN
Q570090,KRG570000908,한투 KIS CD금리투자 ETN,EN
Q570091,KRG570000916,한투 인버스유로스탁스50 ETN(H) C,EN
Q570092,KRG570000924,한투 인버스2X유로스탁스50 ETN(H) B,EN
Q570094,KRG570000940,한투 일본엔선물 ETN C,EN
Q570095,KRG570000957,한투 레버리지일본엔선물 ETN C,EN
Q570096,KRG570000965,한투 인버스2X일본엔선물 ETN,EN
Q570097,KRG570000973,한투 엔달러선물 ETN(H),EN
Q570098,KRG570000981,한투 레버리지엔달러선물 ETN(H),EN
Q570099,KRG570000999,한투 인버스2X엔달러 선물 ETN(H),EN
Q570100,KRG570001005,한투 일본종합상사TOP5 ETN,EN
Q570101,KRG570001013,한투 인버스나스닥100 ETN B,EN
Q570102,KRG570001021,한투 레버리지나스닥100 ETN B,EN
Q570103,KRG570001039,한투 인버스2X나스닥100 ETN B,EN
Q570104,KRG570001047,한투 일본니케이225선물 ETN(H),EN
Q570105,KRG570001054,한투 인버스일본니케이225선물 ETN(H),EN
Q570106,KRG570001062,한투 레버리지일본니케이225선물 ETN(H),EN
Q570107,KRG570001070,한투 인버스2X일본니케이225선물 ETN(H),EN
Q570108,KRG570001088,한투 레버리지국채30년 ETN,EN
Q570109,KRG570001096,한투 레버리지미국채30년 ETN,EN
Q570110,KRG570001104,한투 3X레버리지국채30년 ETN,EN
Q570111,KRG570001112,한투 3X레버리지미국채30년 ETN,EN
Q570114,KRG570001146,한투 S&P500 VIX S/T선물 ETN(H) B,EN
Q570115,KRG570001153,한투 인버스0.5X S&P500 VIX S/T선물 ETN B,EN
Q570116,KRG570001161,한투 레버리지WTI원유선물 ETN B,EN
Q570117,KRG570001179,한투 인버스2XWTI원유선물 ETN B,EN
Q570118,KRG570001187,한투 인버스2X천연가스선물 ETN B,EN
Q570119,KRG570001195,한투 인버스2X은선물 ETN,EN
Q570120,KRG570001203,한투 레버리지천연가스선물 ETN C,EN
Q570121,KRG570001211,한투 금선물 ETN,EN
Q570122,KRG570001229,한투 인버스금선물 ETN,EN
Q570123,KRG570001237,한투 은선물 ETN,EN
Q570124,KRG570001245,한투 인버스은선물 ETN,EN
Q570019,KRG571100194,한투 코스피양매도5%OTM ETN,EN
Q570029,KRG571100293,한투 코스피양매도3%OTM ETN,EN
Q570022,KRG572100227,한투 레버리지S&P500선물 ETN(H),EN
Q570023,KRG572100235,한투 인버스2XS&P500선물 ETN(H),EN
Q580022,KRG580000229,KB 레버리지 금 선물 ETN(H),EN
Q580023,KRG580000237,KB 인버스 2X 금 선물 ETN(H),EN
Q580026,KRG580000260,KB S&P 레버리지 은 선물 ETN(H),EN
Q580032,KRG580000328,KB 레버리지 구리 선물 ETN(H),EN
Q580033,KRG580000336,KB 인버스 2X 구리 선물 ETN(H),EN
Q580034,KRG580000344,KB 레버리지 FANG 플러스 ETN(H),EN
Q580035,KRG580000351,KB S&P 유럽탄소배출권 선물 ETN(H),EN
Q580039,KRG580000393,KB 레버리지 KOSPI 200 선물 ETN,EN
Q580043,KRG580000435,KB 레버리지 KOSDAQ 150 선물 ETN,EN
Q580044,KRG580000443,KB 인버스 2X KOSDAQ 150 선물 ETN,EN
Q580047,KRG580000476,KB 레버리지 항셍테크 선물 ETN(H) B,EN
Q580048,KRG580000484,KB 차이나 대형주 CSI 300 ETN,EN
Q580049,KRG580000492,KB 차이나 중형주 CSI 500 ETN,EN
Q580050,KRG580000500,KB 차이나 과창판 STAR 50 ETN,EN
Q580051,KRG580000518,KB 레버리지 밀 선물 ETN,EN
Q580052,KRG580000526,KB 인버스 2X 밀 선물 ETN,EN
Q580053,KRG580000534,KB 레버리지 콩 선물 ETN,EN
Q580054,KRG580000542,KB 인버스 2X 콩 선물 ETN,EN
Q580056,KRG580000567,KB 일본 로보틱스 TOP 10 ETN,EN
Q580057,KRG580000575,KB 일본 컨슈머 TOP 10 ETN,EN
Q580058,KRG580000583,KB KIS CD금리투자 ETN,EN
Q580059,KRG580000591,KB 미국채 10년 ETN,EN
Q580060,KRG580000609,KB 레버리지 미국채 10년 ETN,EN
Q580061,KRG580000617,KB 미국채 30년 ETN,EN
Q580062,KRG580000625,KB 레버리지 미국채 30년 ETN,EN
Q580063,KRG580000633,KB 레버리지 미국채 10년 선물 ETN,EN
Q580064,KRG580000641,KB 인버스 2X 미국채 10년 선물 ETN,EN
Q580065,KRG580000658,KB 코스닥 150 TR ETN,EN
Q580066,KRG580000666,KB 인도 대형 성장주 Select 5 ETN,EN
Q580067,KRG580000674,KB 인도 디지털 Select 5 ETN,EN
Q580068,KRG580000682,KB S&P 레버리지 WTI원유 선물 ETN B,EN
Q580069,KRG580000690,KB S&P 인버스 2X WTI원유 선물 ETN B,EN
Q580070,KRG580000708,KB 레버리지 2차전지 TOP 10 TR ETN,EN
Q580071,KRG580000716,KB 인버스 2X 천연가스 선물 ETN B,EN
Q580072,KRG580000724,KB 화웨이 밸류체인 ETN,EN
Q580073,KRG580000732,KB 레버리지 화웨이 밸류체인 ETN,EN
Q580074,KRG580000740,KB BYD 밸류체인 ETN,EN
Q580075,KRG580000757,KB 레버리지 BYD 밸류체인 ETN,EN
Q580076,KRG580000765,KB 레버리지 미국 나스닥 100 TR ETN B,EN
Q580077,KRG580000773,KB 인버스 2X 미국 나스닥 100 TR ETN B,EN
Q580078,KRG580000781,KB 은 선물 ETN,EN
Q580079,KRG580000799,KB 레버리지 은 선물 ETN,EN
Q580080,KRG580000807,KB 인버스 은 선물 ETN,EN
Q580081,KRG580000815,KB 인버스 2X 은 선물 ETN,EN
Q580082,KRG580000823,KB 레버리지 반도체 TOP10 TR ETN,EN
Q580083,KRG580000831,KB 레버리지 미국 S&P500 선물 ETN B,EN
Q580084,KRG580000849,KB 인버스 2X 미국 S&P500 선물 ETN B,EN
Q580085,KRG580000856,KB 솔랙티브 천연가스 선물 ETN,EN
Q580086,KRG580000864,KB 솔랙티브 레버리지 천연가스 선물 ETN,EN
Q580087,KRG580000872,KB 솔랙티브 인버스 천연가스 선물 ETN,EN
Q580088,KRG580000880,KB 인버스 2X KOSPI 200 선물 ETN B,EN
Q580010,KRG581100101,KB Wise 분할매매 ETN,EN
Q610001,KRG610000017,메리츠 인플레이션 국채 ETN,EN
Q610003,KRG610000033,메리츠 미국 인플레이션 국채 ETN(H),EN
Q610007,KRG610000074,메리츠 국채30년 ETN,EN
Q610008,KRG610000082,메리츠 레버리지 국채30년 ETN,EN
Q610009,KRG610000090,메리츠 인버스 국채30년 ETN,EN
Q610012,KRG610000124,메리츠 레버리지 금 선물 ETN(H),EN
Q610013,KRG610000132,메리츠 인버스 2X 금 선물 ETN(H),EN
Q610018,KRG610000181,메리츠 국채10년 ETN,EN
Q610020,KRG610000207,메리츠 인버스 국채10년 ETN,EN
Q610022,KRG610000223,메리츠 미국채10년 ETN(H),EN
Q610023,KRG610000231,메리츠 레버리지 미국채10년 ETN(H),EN
Q610024,KRG610000249,메리츠 인버스 미국채10년 ETN(H),EN
Q610025,KRG610000256,메리츠 인버스 2X 미국채10년 ETN(H),EN
Q610028,KRG610000280,메리츠 레버리지 구리 선물 ETN(H),EN
Q610029,KRG610000298,메리츠 인버스 2X 구리 선물 ETN(H),EN
Q610030,KRG610000306,메리츠 S&P 유럽탄소배출권 선물 ETN(H),EN
Q610034,KRG610000348,메리츠 대표 농산물 선물 ETN(H),EN
Q610035,KRG610000355,메리츠 레버리지 대표 농산물 선물 ETN(H),EN
Q610036,KRG610000363,메리츠 인버스 2X 대표 농산물 선물 ETN(H),EN
Q610037,KRG610000371,메리츠 미국채30년 ETN(H),EN
Q610038,KRG610000389,메리츠 레버리지 미국채30년 ETN(H),EN
Q610039,KRG610000397,메리츠 인버스 미국채30년 ETN(H),EN
Q610040,KRG610000405,메리츠 인버스 2X 미국채30년 ETN(H),EN
Q610045,KRG610000454,메리츠 국채3년 ETN,EN
Q610047,KRG610000470,메리츠 인버스 국채3년 ETN,EN
Q610049,KRG610000496,메리츠 국채5년 ETN,EN
Q610051,KRG610000512,메리츠 인버스 국채5년 ETN,EN
Q610055,KRG610000553,메리츠 3X 레버리지 국채3년 ETN,EN
Q610056,KRG610000561,메리츠 인버스 3X 국채3년 ETN,EN
Q610057,KRG610000579,메리츠 3X 레버리지 국채5년 ETN,EN
Q610058,KRG610000587,메리츠 인버스 3X 국채5년 ETN,EN
Q610059,KRG610000595,메리츠 3X 레버리지 국채10년 ETN,EN
Q610060,KRG610000603,메리츠 인버스 3X 국채10년 ETN,EN
Q610061,KRG610000611,메리츠 3X 레버리지 국채30년 ETN,EN
Q610062,KRG610000629,메리츠 인버스 3X 국채30년 ETN,EN
Q610063,KRG610000637,메리츠 KIS CD금리투자 ETN,EN
Q610064,KRG610000645,메리츠 KAP 통안채 6개월 ETN,EN
Q610066,KRG610000660,메리츠 KAP 통안채 3개월 ETN,EN
Q610068,KRG610000686,메리츠 KAP 일본 엔화 ETN,EN
Q610069,KRG610000694,메리츠 KAP 레버리지 일본 엔화 ETN,EN
Q610070,KRG610000702,메리츠 KAP 인버스 2X 일본 엔화 ETN,EN
Q610071,KRG610000710,메리츠 KAP 중국 위안화 ETN,EN
Q610072,KRG610000728,메리츠 KAP 레버리지 중국 위안화 ETN,EN
Q610073,KRG610000736,메리츠 KAP 인버스 2X 중국 위안화 ETN,EN
Q610074,KRG610000744,메리츠 미국채10년 ETN,EN
Q610075,KRG610000751,메리츠 3X 레버리지 미국채10년 ETN,EN
Q610076,KRG610000769,메리츠 인버스 3X 미국채10년 ETN,EN
Q610077,KRG610000777,메리츠 미국채30년 ETN,EN
Q610078,KRG610000785,메리츠 3X 레버리지 미국채30년 ETN,EN
Q610079,KRG610000793,메리츠 인버스 3X 미국채30년 ETN,EN
Q610080,KRG610000801,메리츠 멕시코 페소화 ETN,EN
Q610081,KRG610000819,메리츠 레버리지 멕시코 페소화 ETN,EN
Q610082,KRG610000827,메리츠 인도 루피화 ETN,EN
Q610083,KRG610000835,메리츠 레버리지 인도 루피화 ETN,EN
Q610084,KRG610000843,메리츠 미국채30년 스트립 ETN(H),EN
Q610085,KRG610000850,메리츠 레버리지 미국채30년 스트립 ETN(H),EN
Q610086,KRG610000868,메리츠 인버스2X 미국채30년 스트립 ETN(H),EN
Q610087,KRG610000876,메리츠 WTI원유 선물 ETN(H),EN
Q610088,KRG610000884,메리츠 레버리지 WTI원유 선물 ETN(H),EN
Q610089,KRG610000892,메리츠 인버스 2X WTI원유 선물 ETN(H),EN
Q610090,KRG610000900,메리츠 일본 국채 10년 ETN,EN
Q610091,KRG610000918,메리츠 3X 레버리지 일본 국채 10년 ETN,EN
Q610092,KRG610000926,메리츠 인버스 일본 국채 10년 ETN,EN
Q610093,KRG610000934,메리츠 인버스 3X 일본 국채 10년 ETN,EN
Q610094,KRG610000942,메리츠 천연가스 선물 ETN(H),EN
Q610095,KRG610000959,메리츠 레버리지 천연가스 선물 ETN(H),EN
Q610096,KRG610000967,메리츠 인버스 2X 천연가스 선물 ETN(H),EN
Q610097,KRG610000975,메리츠 미국채30년스트립 커버드콜 ETN(H),EN
Q610098,KRG610000983,메리츠 미국채30년 풋라이트 ETN(H),EN
Q610099,KRG610000991,메리츠 은 선물 ETN(H),EN
Q610100,KRG610001007,메리츠 레버리지 은 선물 ETN(H),EN
Q610101,KRG610001015,메리츠 인버스 2X 은 선물 ETN(H),EN
Q700011,KRG700000117,하나 레버리지 옥수수 선물 ETN(H),EN
Q700012,KRG700000125,하나 인버스 2X 옥수수 선물 ETN(H),EN
Q700013,KRG700000133,하나 레버리지 콩 선물 ETN(H),EN
Q700014,KRG700000141,하나 인버스 2X 콩 선물 ETN(H),EN
Q700017,KRG700000174,하나 레버리지 코스닥150 선물 ETN,EN
Q700018,KRG700000182,하나 인버스 2X 코스닥150 선물 ETN,EN
Q700022,KRG700000224,하나 Solactive US Tech Top 10 ETN(H),EN
Q700023,KRG700000232,하나 Solactive 2X US Tech Top 10 ETN(H),EN
Q700026,KRG700000265,하나 CD금리투자 ETN,EN
Q700027,KRG700000273,하나 반도체 ETN,EN
Q700028,KRG700000281,하나 레버리지 반도체 ETN,EN
Q700029,KRG700000299,하나 S&P 레버리지 WTI원유 선물 ETN B,EN
Q700030,KRG700000307,하나 S&P 인버스 2X WTI원유 선물 ETN B,EN
Q700031,KRG700000315,하나 레버리지 천연가스 선물 ETN(H),EN
Q700032,KRG700000323,하나 인버스 2X 천연가스 선물 ETN(H),EN
Q700033,KRG700000331,하나 K방산TOP10 ETN,EN
Q700034,KRG700000349,하나 레버리지 K방산TOP10 ETN,EN
Q700035,KRG700000356,하나 인버스 2X K방산TOP10 ETN,EN
Q700036,KRG700000364,하나 인버스 2X 반도체 ETN,EN
Q760004,KRG760000049,키움 인버스 미국달러선물 ETN,EN
Q760005,KRG760000056,키움 INDXX 미국테크탑10 ETN,EN
Q760006,KRG760000064,키움 KPOP ETN,EN
Q760007,KRG760000072,키움 코스피 200 TR ETN,EN
Q760008,KRG760000080,키움 코스닥 150 TR ETN,EN
Q760009,KRG760000098,키움 CD금리투자 ETN,EN
Q760010,KRG760000106,키움 2차전지산업 ETN,EN
Q760011,KRG760000114,키움 레버리지 2차전지산업 ETN,EN
Q760012,KRG760000122,키움 반도체TOP10 ETN,EN
Q760013,KRG760000130,키움 레버리지 반도체TOP10 ETN,EN
Q760014,KRG760000148,키움 바이오TOP10 ETN,EN
Q760015,KRG760000155,키움 레버리지 바이오TOP10 ETN,EN
Q760016,KRG760000163,키움 레버리지 조선TOP10 ETN,EN
Q760017,KRG760000171,키움 조선TOP10 ETN,EN
Q760018,KRG760000189,키움 미국달러선물 ETN B,EN
Q760019,KRG760000197,키움 리츠부동산인프라 ETN,EN
Q760020,KRG760000205,키움 레버리지 리츠부동산인프라 ETN,EN
Q760021,KRG760000213,키움 코스피200 선물 달러노출 ETN,EN
Q760022,KRG760000221,키움 K방산 TOP5 ETN,EN
Q760023,KRG760000239,키움 레버리지 K방산 TOP5 ETN,EN
Q760024,KRG760000247,키움 인버스 2X K방산 TOP5 ETN,EN
Q760025,KRG760000254,키움 전력 TOP5 ETN,EN
Q760026,KRG760000262,키움 레버리지 전력 TOP5 ETN,EN
Q760027,KRG760000270,키움 인버스 2X 전력 TOP5 ETN,EN
Q760028,KRG760000288,키움 인버스 2X 반도체TOP10 ETN,EN
900140,KYG5307W1015,엘브이엠씨홀딩스,FS
