code,name,group_code,market
001800,오리온홀딩스,ST,K
001810,무림SP,ST,Q
001820,삼화콘덴서,ST,K
001840,이화공영,ST,Q
0018C0,PLUS 고배당주위클리고정커버드콜,EF,K
0018Z0,RISE 미국양자컴퓨팅,EF,K
001940,KISCO홀딩스,ST,K
0019K0,TIME 미국나스닥100채권혼합50액티브,EF,K
002020,코오롱,ST,K
002025,코오롱우,ST,K
002030,아세아,ST,K
002070,비비안,ST,K
0020H0,KoAct 글로벌양자컴퓨팅액티브,EF,K
002100,경농,ST,K
002140,고려산업,ST,K
002150,도화엔지니어링,ST,K
002170,SYTS,ST,K
0021C0,ACE TDF장기자산배분액티브,EF,K
0021D0,ACE TDF2030액티브 적격,EF,K
0021E0,ACE TDF2050액티브 적격,EF,K
002200,한국수출포장,ST,K
002210,동성제약,ST,K
002220,한일철강,ST,K
002230,피에스텍,ST,Q
002240,고려제강,ST,K
002290,삼일기업공사,ST,Q
0022T0,SOL 국제금커버드콜액티브,EF,K
002310,아세아제지,ST,K
002320,한진,ST,K
002350,넥센타이어,ST,K
002355,넥센타이어1우B,ST,K
002360,SH에너지화학,ST,K
002380,KCC,ST,K
002390,한독,ST,K
0023A0,SOL 미국양자컴퓨팅TOP10,EF,K
0023B0,PLUS 미국양자컴퓨팅TOP10,EF,K
002410,범양건영,ST,K
002420,세기상사,ST,K
002450,삼익악기,ST,K
002460,HS화성,ST,K
0025N0,TIGER TDF2045 적격,EF,K
002600,조흥,ST,K
002620,제일파마홀딩스,ST,K
002630,오리엔트바이오,ST,K
002680,한탑,ST,Q
002690,동일제강,ST,K
0026E0,KODEX 미국S&P500버퍼3월액티브,EF,K
0026S0,1Q 미국S&P500,EF,K
002700,신일전자,ST,K
002710,TCC스틸,ST,K
002720,국제약품,ST,K
002760,보락,ST,K
002780,진흥기업,ST,K
002785,진흥기업우B,ST,K
002787,진흥기업2우B,ST,K
002790,아모레퍼시픽홀딩스,ST,K
002795,아모레퍼시픽홀딩스우,ST,K
00279K,아모레퍼시픽홀딩스3우C,ST,K
002800,신신제약,ST,Q
002810,삼영무역,ST,K
002820,SUN&L,ST,K
002840,미원상사,ST,K
002870,신풍,ST,K
002880,디와이에이,ST,K
0028X0,KODEX 미국금융테크액티브,EF,K
002900,TYM,ST,K
002920,유성기업,ST,K
002960,한국쉘석유,ST,K
002990,금호건설,ST,K
002995,금호건설우,ST,K
003000,부광약품,ST,K
003010,혜인,ST,K
003030,세아제강지주,ST,K
003060,에이프로젠바이오로직스,ST,K
003070,코오롱글로벌,ST,K
003075,코오롱글로벌우,ST,K
003080,SB성보,ST,K
003090,대웅,ST,K
0030R0,대신밸류리츠,RT,K
003100,선광,ST,Q
003120,일성아이에스,ST,K
003160,디아이,ST,K
003200,일신방직,ST,K
003220,대원제약,ST,K
003230,삼양식품,ST,K
003240,태광산업,ST,K
003280,흥아해운,ST,K
003300,한일홀딩스,ST,K
003310,대주산업,ST,Q
003350,한국화장품제조,ST,K
003380,하림지주,ST,Q
003460,유화증권,ST,K
003465,유화증권우,ST,K
003470,유안타증권,ST,K
003475,유안타증권우,ST,K
003480,한진중공업홀딩스,ST,K
003490,대한항공,ST,K
003495,대한항공우,ST,K
003520,영진약품,ST,K
003530,한화투자증권,ST,K
003535,한화투자증권우,ST,K
003540,대신증권,ST,K
003545,대신증권우,ST,K
003547,대신증권2우B,ST,K
003550,LG,ST,K
003555,LG우,ST,K
003570,SNT다이내믹스,ST,K
003580,HLB글로벌,ST,K
0035T0,PLUS 글로벌휴머노이드로봇액티브,EF,K
003610,방림,ST,K
003620,KG모빌리티,ST,K
003650,미창석유,ST,K
003670,포스코퓨처엠,ST,K
003680,한성기업,ST,K
003690,코리안리,ST,K
0036D0,TIME 미국배당다우존스액티브,EF,K
0036R0,RISE 미국휴머노이드로봇,EF,K
0036Z0,RISE 미국천연가스밸류체인,EF,K
003720,삼영,ST,K
003780,진양산업,ST,K
0037T0,KB제32호스팩,ST,Q
003800,에이스침대,ST,Q
003830,대한화섬,ST,K
003850,보령,ST,K
0038A0,KODEX 미국휴머노이드로봇,EF,K
003920,남양유업,ST,K
003925,남양유업우,ST,K
003960,사조대림,ST,K
0039P0,매드업,ST,Q
004000,롯데정밀화학,ST,K
004020,현대제철,ST,K
004060,SG세계물산,ST,K
004080,신흥,ST,K
004090,한국석유,ST,K
0040S0,HANARO 글로벌피지컬AI액티브,EF,K
0040X0,SOL 팔란티어미국채커버드콜혼합,EF,K
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,EF,K
004100,태양금속,ST,K
004105,태양금속우,ST,K
004140,동방,ST,K
004150,한솔홀딩스,ST,K
004170,신세계,ST,K
0041B0,교보18호스팩,ST,Q
0041D0,KODEX 미국AI소프트웨어TOP10,EF,K
0041E0,KODEX 미국S&P500액티브,EF,K
0041J0,엘에스스팩1호,ST,Q
0041L0,하나35호스팩,ST,Q
004250,NPC,ST,K
004255,NPC우,ST,K
004270,남성,ST,K
004310,현대약품,ST,K
004360,세방,ST,K
004365,세방우,ST,K
004370,농심,ST,K
004380,삼익THK,ST,K
0043B0,TIGER 머니마켓액티브,EF,K
0043Y0,TIME 차이나AI테크액티브,EF,K
004410,서울식품,ST,K
004415,서울식품우,ST,K
004430,송원산업,ST,K
004440,삼일씨엔에스,ST,K
004450,삼화왕관,ST,K
004490,세방전지,ST,K
0044K0,삼성스팩10호,ST,Q
004540,깨끗한나라,ST,K
004545,깨끗한나라우,ST,K
004560,현대비앤지스틸,ST,K
004590,한국가구,ST,Q
004650,창해에탄올,ST,Q
004690,삼천리,ST,K
0046A0,TIGER 미국초단기(3개월이하)국채,EF,K
0046Y0,ACE 미국배당퀄리티,EF,K
004700,조광피혁,ST,K
004710,한솔테크닉스,ST,K
004720,팜젠사이언스,ST,K
004770,써니전자,ST,K
004780,대륙제관,ST,Q
0047A0,TIGER 차이나테크TOP10,EF,K
0047N0,PLUS 차이나AI테크TOP10,EF,K
0047P0,RISE 테슬라고정테크100,EF,K
0047R0,RISE 팔란티어고정테크100,EF,K
004800,효성,ST,K
004830,덕성,ST,K
004835,덕성우,ST,K
004840,DRB동일,ST,K
004870,티웨이홀딩스,ST,K
004890,동일산업,ST,K
0048J0,KODEX 미국머니마켓액티브,EF,K
0048K0,KODEX 차이나휴머노이드로봇,EF,K
004910,조광페인트,ST,K
004920,씨아이테크,ST,K
004960,한신공영,ST,K
004970,신라교역,ST,K
004980,성신양회,ST,K
004985,성신양회우,ST,K
004990,롯데지주,ST,K
00499K,롯데지주우,ST,K
0049K0,ACE 미국배당퀄리티채권혼합50,EF,K
0049M0,ACE 미국배당퀄리티+커버드콜액티브,EF,K
005010,휴스틸,ST,K
005030,부산주공,ST,K
005070,코스모신소재,ST,K
005090,SGC에너지,ST,K
0050E0,PLUS 미국AI에이전트,EF,K
005110,한창,ST,K
005160,동국산업,ST,Q
005180,빙그레,ST,K
0051A0,KoAct 브로드컴밸류체인액티브,EF,K
0051G0,SOL 미국원자력SMR,EF,K
005250,녹십자홀딩스,ST,K
005257,녹십자홀딩스2우,ST,K
005290,동진쎄미켐,ST,Q
0052D0,TIGER 코리아배당다우존스,EF,K
0052S0,1Q 미국S&P500미국채혼합50액티브,EF,K
0052T0,1Q 중단기회사채(A-이상)액티브,EF,K
005300,롯데칠성,ST,K
005305,롯데칠성우,ST,K
005320,온타이드,ST,K
005360,모나미,ST,K
005380,현대차,ST,K
005385,현대차우,ST,K
005387,현대차2우B,ST,K
005389,현대차3우B,ST,K
0053L0,TIGER 차이나휴머노이드로봇,EF,K
0053M0,더제이 중소형포커스액티브,EF,K
005420,코스모화학,ST,K
005430,한국공항,ST,K
005440,현대지에프홀딩스,ST,K
005490,POSCO홀딩스,ST,K
0054V0,엔에이치스팩32호,ST,Q
005500,삼진제약,ST,K
005610,삼립,ST,K
005670,푸드웰,ST,Q
005680,삼영전자,ST,K
005690,파미셀,ST,K
005710,대원산업,ST,Q
005720,넥센,ST,K
005725,넥센우,ST,K
005740,크라운해태홀딩스,ST,K
005745,크라운해태홀딩스우,ST,K
005750,대림바스,ST,K
0057H0,PLUS 미국S&P500미국채혼합50액티브,EF,K
005800,신영와코루,ST,K
005810,풍산홀딩스,ST,K
005820,원림,ST,K
005830,DB손해보험,ST,K
005850,에스엘,ST,K
005860,한일사료,ST,Q
005870,휴니드,ST,K
005880,대한해운,ST,K
005930,삼성전자,ST,K
005935,삼성전자우,ST,K
005940,NH투자증권,ST,K
005945,NH투자증권우,ST,K
005950,이수화학,ST,K
005960,동부건설,ST,K
005965,동부건설우,ST,K
005990,매일홀딩스,ST,Q
006040,동원산업,ST,K
006050,국영지앤엠,ST,Q
006060,화승인더,ST,K
006090,사조오양,ST,K
0060H0,TIGER 토탈월드스탁액티브,EF,K
006110,삼아알미늄,ST,K
006120,SK디스커버리,ST,K
006125,SK디스커버리우,ST,K
006140,피제이전자,ST,Q
0061Z0,RISE 단기특수은행채액티브,EF,K
006200,한국전자홀딩스,ST,K
006220,제주은행,ST,K
006260,LS,ST,K
006280,녹십자,ST,K
006340,대원전선,ST,K
006345,대원전선우,ST,K
006360,GS건설,ST,K
006370,대구백화점,ST,K
006380,카프로,ST,K
006400,삼성SDI,ST,K
006405,삼성SDI우,ST,K
006490,프리티,ST,K
0064K0,KODEX 금액티브,EF,K
006570,대림통상,ST,K
0065G0,KODEX 차이나테크TOP10,EF,K
006620,동구바이오제약,ST,Q
006650,대한유화,ST,K
006660,삼성공조,ST,K
0066W0,SOL 국제금,EF,K
006730,서부T&D,ST,Q
006740,블루산업개발,ST,K
0067V0,TIGER 차이나글로벌리더스TOP3+,EF,K
0067Y0,TIGER 차이나AI소프트웨어,EF,K
006800,미래에셋증권,ST,K
006805,미래에셋증권우,ST,K
00680K,미래에셋증권2우B,ST,K
006840,AK홀딩스,ST,K
006880,신송홀딩스,ST,K
006890,태경케미컬,ST,K
0068M0,KODEX 미국S&P500버퍼6월액티브,EF,K
0068Y0,비엔케이제3호스팩,ST,Q
006910,보성파워텍,ST,Q
006920,모헨즈,ST,Q
006980,우성,ST,K
0069M0,1Q 미국나스닥100,EF,K
007070,GS리테일,ST,K
007110,일신석재,ST,K
007120,미래아이앤지,ST,K
007160,사조산업,ST,K
0071M0,삼성스팩11호,ST,Q
007210,벽산,ST,K
007280,한국특강,ST,K
0072R0,TIGER KRX금현물,EF,K
0072Z0,KB제33호스팩,ST,Q
007310,오뚜기,ST,K
007330,푸른저축은행,ST,Q
007340,DN오토모티브,ST,K
007370,진양제약,ST,Q
007390,네이처셀,ST,Q
0073X0,FOCUS 알리바바미국채커버드콜혼합,EF,K
007460,에이프로젠,ST,K
0074K0,KoAct K수출핵심기업TOP30액티브,EF,K
007530,와이엠,ST,Q
007540,샘표,ST,K
007570,일양약품,ST,K
007575,일양약품우,ST,K
007590,동방아그로,ST,K
007610,선도전기,ST,K
007660,이수페타시스,ST,K
007680,대원,ST,Q
007690,국도화학,ST,K
007700,F&F홀딩스,ST,K
007720,소노스퀘어,ST,Q
007770,한일화학,ST,Q
007810,코리아써키트,ST,K
007815,코리아써우,ST,K
00781K,코리아써키트2우B,ST,K
007820,엠엑스로보틱스,ST,Q
007860,서연,ST,K
0078V0,PLUS 미국로보택시,EF,K
007980,TP,ST,K
0079X0,ACE BYD밸류체인액티브,EF,K
008040,사조동아원,ST,K
008060,대덕,ST,K
00806K,대덕1우,ST,K
0080G0,KODEX 방산TOP10,EF,K
0080X0,SOL 미국S&P500미국채혼합50,EF,K
0080Y0,SOL 조선TOP3플러스레버리지,EF,K
008250,이건산업,ST,K
008260,NI스틸,ST,K
008290,원풍물산,ST,Q
0082F0,HANARO 유럽방산,EF,K
0082N0,카나프테라퓨틱스,ST,Q
0082V0,KODEX TDF2060액티브 적격,EF,K
008350,남선알미늄,ST,K
008355,남선알미우,ST,K
008370,원풍,ST,Q
0083S0,1Q 미국메디컬AI,EF,K
008420,문배철강,ST,K
008470,부스타,ST,Q
008490,서흥,ST,K
0084D0,KIWOOM 미국테크100월간목표헤지액티브,EF,K
0084E0,KIWOOM 미국대형주500월간목표헤지액티브,EF,K
008500,일정실업,ST,K
0085N0,ACE 미국10년국채액티브(H),EF,K
0085P0,ACE 미국10년국채액티브,EF,K
008600,윌비스,ST,K
0086B0,TIGER 리츠부동산인프라TOP10액티브,EF,K
0086C0,TIGER 리츠부동산인프라10채권혼합액티브,EF,K
008700,아남전자,ST,K
008730,율촌화학,ST,K
008770,호텔신라,ST,K
008775,호텔신라우,ST,K
0087F0,ACE 차이나AI빅테크TOP2+액티브,EF,K
008830,대동기어,ST,Q
008870,금비,ST,K
0088D0,메리츠제1호스팩,ST,Q
0088M0,메쥬,ST,Q
0088N0,WON K-글로벌수급상위,EF,K
008930,한미사이언스,ST,K
008970,KBI동양철관,ST,K
0089B0,PLUS 미국나스닥100미국채혼합50,EF,K
0089C0,KODEX 미국S&P500변동성확대시커버드콜,EF,K
0089D0,KODEX 금융고배당TOP10,EF,K
009070,KCTC,ST,K
0090B0,PLUS K방산소부장,EF,K
009140,경인전자,ST,K
009150,삼성전기,ST,K
009155,삼성전기우,ST,K
009160,SIMPAC,ST,K
009180,한솔로지스틱스,ST,K
009190,대양금속,ST,K
0091C0,KODEX 미국10년국채액티브(H),EF,K
0091M0,HANARO 27-06 회사채(AA-이상)액티브,EF,K
0091P0,TIGER 코리아원자력,EF,K
0091W0,신영스팩11호,ST,Q
009200,무림페이퍼,ST,K
009240,한샘,ST,K
009270,신원,ST,K
009290,광동제약,ST,K
0092B0,SOL 한국원자력SMR,EF,K
0092C0,SOL 27-12 회사채(AA-이상)액티브,EF,K
009300,삼아제약,ST,Q
009310,참엔지니어링,ST,K
009320,아진전자부품,ST,K
0093A0,RISE AI반도체TOP10,EF,K
0093B0,RISE 엔비디아고정테크100,EF,K
0093D0,KoAct 팔란티어밸류체인액티브,EF,K
0093G0,미래에셋비전스팩8호,ST,Q
009410,태영건설,ST,K
009415,태영건설우,ST,K
009420,한올바이오파마,ST,K
009440,KC그린홀딩스,ST,K
009450,경동나비엔,ST,K
009460,한창제지,ST,K
009470,삼화전기,ST,K
0094K0,TIGER 28-04 회사채(A+이상)액티브,EF,K
0094L0,RISE 차이나테크TOP10위클리타겟커버드콜,EF,K
0094M0,RISE 코리아밸류업위클리고정커버드콜,EF,K
0094X0,1Q 샤오미밸류체인액티브,EF,K
009520,포스코엠텍,ST,Q
009540,HD한국조선해양,ST,K
009580,무림P&P,ST,K
009620,삼보산업,ST,Q
009680,모토닉,ST,K
0096B0,삼성스팩12호,ST,Q
0096D0,미래에셋비전스팩9호,ST,Q
009730,이렘,ST,Q
009770,삼정펄프,ST,K
009780,엠에스씨,ST,Q
0097F0,미래에셋비전스팩10호,ST,Q
0097L0,KIWOOM 한국고배당&미국AI테크,EF,K
009810,플레이그램,ST,K
009830,한화솔루션,ST,K
009835,한화솔루션우,ST,K
0098F0,KODEX 원자력SMR,EF,K
0098N0,PLUS 자사주매입고배당주,EF,K
0098T0,교보19호스팩,ST,Q
0098Z0,FOCUS 200,EF,K
009900,명신산업,ST,K
009970,영원무역홀딩스,ST,K
0099L0,ACE 우량회사채(AA-이상)액티브,EF,K
0099W0,미래에셋비전스팩11호,ST,Q
0099X0,IBKS제25호스팩,ST,Q
010040,한국내화,ST,K
010060,OCI홀딩스,ST,K
0100K0,KODEX 방산TOP10레버리지,EF,K
010100,한국무브넥스,ST,K
010120,LS ELECTRIC,ST,K
010130,고려아연,ST,K
010140,삼성중공업,ST,K
010170,대한광통신,ST,Q
0101C0,하나36호스팩,ST,Q
0101N0,RISE AI전력인프라,EF,K
010240,흥국,ST,Q
010280,아이티센엔텍,ST,Q
0102A0,TIGER 미국AI소프트웨어TOP4Plus,EF,K
0102X0,ACE 유럽방산TOP10,EF,K
0103T0,1Q K소버린AI,EF,K
010400,우진아이엔에스,ST,K
010470,오리콤,ST,Q
0104G0,PLUS K방산레버리지,EF,K
0104H0,KoAct 미국나스닥채권혼합50액티브,EF,K
0104N0,TIGER 200타겟위클리커버드콜,EF,K
0104P0,TIGER 코리아배당다우존스위클리커버드콜,EF,K
010580,에스엠벡셀,ST,K
0105D0,SOL 한국AI소프트웨어,EF,K
0105E0,SOL 코리아고배당,EF,K
0105P0,유진스팩12호,ST,Q
010640,진양폴리,ST,K
010660,화천기계,ST,K
010690,화신,ST,K
0106J0,대신 KOSPI200인덱스 X클래스,PF,K
010770,평화홀딩스,ST,K
010780,아이에스동서,ST,K
0107F0,KIWOOM 미국고배당&AI테크,EF,K
010820,퍼스텍,ST,K
010950,S-Oil,ST,K
010955,S-Oil우,ST,K
010960,삼호개발,ST,K
011000,진원생명과학,ST,K
011040,경동제약,ST,Q
011070,LG이노텍,ST,K
011080,형지I&C,ST,Q
011090,에넥스,ST,K
011150,CJ씨푸드,ST,K
011155,CJ씨푸드1우,ST,K
011170,롯데케미칼,ST,K
0111J0,HANARO 증권고배당TOP3플러스,EF,K
0111P0,1Q 미국나스닥100미국채혼합50액티브,EF,K
011200,HMM,ST,K
011210,현대위아,ST,K
011230,삼화전자,ST,K
011280,태림포장,ST,K
0112X0,마이티 200TR,EF,K
011300,우성머티리얼스,ST,K
011320,유니크,ST,Q
011330,유니켐,ST,K
011370,서한,ST,Q
011390,부산산업,ST,K
0113D0,TIME 글로벌탑픽액티브,EF,K
0113G0,KoAct 미국바이오헬스케어액티브,EF,K
0113P0,HK 머니마켓액티브,EF,K
011420,갤럭시아에스엠,ST,K
0114X0,RISE 글로벌게임테크TOP3Plus,EF,K
011500,한농화성,ST,K
011560,세보엠이씨,ST,Q
0115C0,RISE 미국고배당다우존스TOP10,EF,K
0115D0,KODEX 조선TOP10,EF,K
0115E0,KODEX 코리아소버린AI,EF,K
0115H0,삼성스팩13호,ST,Q
011690,와이투솔루션,ST,K
011700,한신기계,ST,K
011760,현대코퍼레이션,ST,K
011780,금호석유화학,ST,K
011785,금호석유화학우,ST,K
011790,SKC,ST,K
0117L0,KODEX 26-12 금융채(AA-이상)액티브,EF,K
0117P0,피스피스스튜디오,ST,Q
0117V0,TIGER 코리아AI전력기기TOP3플러스,EF,K
011810,STX,ST,K
0118S0,SOL 미국넥스트테크TOP10액티브,EF,K
0118Z0,ACE 미국AI테크핵심산업액티브,EF,K
011930,신성이엔지,ST,K
0119H0,KODEX 28-12 회사채(AA-이상)액티브,EF,K
012030,DB,ST,K
0120G0,삼양바이오팜,ST,K
0120J0,BNK 카카오그룹포커스,EF,K
0120X0,유진 챔피언중단기크레딧 X클래스,PF,K
012160,영흥,ST,K
012170,아센디오,ST,K
012200,계양전기,ST,K
012205,계양전기우,ST,K
012210,삼미금속,ST,Q
012280,영화금속,ST,K
0122W0,RISE 26-11 회사채(AA-이상)액티브,EF,K
012320,경동인베스트,ST,K
012330,현대모비스,ST,K
012340,뉴인텍,ST,Q
0123G0,TIGER 미국AI전력SMR,EF,K
0123S0,HANARO 26-12 은행채(AA+이상)액티브,EF,K
012450,한화에어로스페이스,ST,K
012510,더존비즈온,ST,K
012610,경인양행,ST,K
012620,원일특강,ST,Q
012630,HDC,ST,K
012690,모나리자,ST,K
0126Z0,삼성에피스홀딩스,ST,K
012700,리드코프,ST,Q
012750,에스원,ST,K
012790,신일제약,ST,Q
0127M0,ACE 미국대형가치주액티브,EF,K
0127P0,ACE 미국대형성장주액티브,EF,K
0127R0,RISE 미국AI클라우드인프라,EF,K
0127T0,KIWOOM 미국S&P500&배당다우존스비중전환,EF,K
0127V0,KIWOOM 미국S&P500 TOP10&배당다우비중전환,EF,K
012800,대창,ST,K
012860,모베이스전자,ST,Q
0128D0,PLUS 차이나항셍테크위클리타겟커버드콜,EF,K
0129K0,신한제18호스팩,ST,Q
013000,세우글로벌,ST,K
013030,하이록코리아,ST,Q
0130D0,신한제17호스팩,ST,Q
0130H0,엔에이치스팩33호,ST,Q
013120,동원개발,ST,Q
0131A0,SOL 차이나소비트렌드,EF,K
0131D0,키움히어로제2호스팩,ST,Q
0131V0,1Q 미국우주항공테크,EF,K
0131W0,1Q 단기특수은행채액티브,EF,K
0132D0,KoAct 글로벌K컬처밸류체인액티브,EF,K
0132G0,교보20호스팩,ST,Q
0132H0,KODEX 미국원자력SMR,EF,K
0132K0,PLUS 테슬라위클리커버드콜채권혼합,EF,K
013310,아진산업,ST,Q
013360,일성건설,ST,K
0133E0,TIGER 차이나증권,EF,K
0134X0,대신밸런스제20호스팩,ST,Q
013520,화승코퍼레이션,ST,K
013570,디와이,ST,K
013580,계룡건설,ST,K
0135Y0,IBK 중기종합채권(AA-이상)액티브,EF,K
013700,까뮤이앤씨,ST,K
013720,청보,ST,Q
0137V0,KIWOOM 미국S&P500모멘텀,EF,K
0137W0,KIWOOM 미국S&P500&GOLD,EF,K
013810,스페코,ST,Q
013870,지엠비코리아,ST,K
013890,지누스,ST,K
0138D0,RISE 동학개미,EF,K
0138T0,RISE 미국S&P500데일리고정커버드콜,EF,K
0138Y0,PLUS 금채권혼합,EF,K
013990,아가방컴퍼니,ST,Q
0139F0,TIGER 12월자동연장금융채(AA-이상)액티브,EF,K
0139P0,ACE 고배당주,EF,K
014100,메디앙스,ST,Q
014130,한익스프레스,ST,K
014160,대영포장,ST,K
014190,원익큐브,ST,Q
0141S0,SOL 조선기자재,EF,K
0141T0,SOL 중기종합채권(AA-이상)액티브,EF,K
014280,금강공업,ST,K
014285,금강공업우,ST,K
0142D0,TIGER 미국AI데이터센터TOP4Plus,EF,K
014440,영보화학,ST,K
014470,부방,ST,Q
0144L0,KODEX 미국성장커버드콜액티브,EF,K
0144M0,KODEX 미국드론UAM TOP10,EF,K
014530,극동유화,ST,K
014570,고려제약,ST,Q
014580,태경비케이,ST,K
014620,성광벤드,ST,Q
014680,한솔케미칼,ST,K
014710,사조씨푸드,ST,K
014790,HL D&I,ST,K
014820,동원시스템즈,ST,K
014825,동원시스템즈우,ST,K
014830,유니드,ST,K
0148J0,TIGER 코리아휴머노이드로봇산업,EF,K
014910,성문전자,ST,K
014915,성문전자우,ST,K
014940,오리엔탈정공,ST,Q
014950,삼익제약,ST,Q
014970,삼륭물산,ST,Q
014990,인디에프,ST,K
015020,이스타코,ST,K
0150K0,KoAct 수소전력ESS인프라액티브,EF,K
0151P0,RISE 코리아전략산업액티브,EF,K
0151S0,KODEX 미국AI반도체TOP3플러스,EF,K
015230,대창단조,ST,K
015260,에이엔피,ST,K
0152E0,SOL 배당성향탑픽액티브,EF,K
015360,INVENI,ST,K
0153K0,KODEX 주주환원고배당주,EF,K
0153P0,ACE 리츠부동산인프라액티브,EF,K
0153X0,PLUS 미국고배당주액티브,EF,K
0154F0,WON 초대형IB&금융지주,EF,K
0154H0,KoAct 차이나바이오헬스케어액티브,EF,K
015590,DKME,ST,K
0155M0,ACE 미국SMR원자력TOP10,EF,K
0155N0,HANARO K휴머노이드테마TOP10,EF,K
015710,코콤,ST,Q
015750,성우하이텍,ST,Q
015760,한국전력,ST,K
015860,일진홀딩스,ST,K
015890,태경산업,ST,K
016090,대현,ST,K
016100,리더스코스메틱,ST,Q
016250,SGC E&C,ST,Q
0162L0,KODEX 차이나AI반도체TOP10,EF,K
0162M0,KODEX 금융채1~2년(AA-이상)PLUS액티브,EF,K
0162Y0,TIME 코스닥액티브,EF,K
0162Z0,RISE 삼성전자SK하이닉스채권혼합50,EF,K
016360,삼성증권,ST,K
016380,KG스틸,ST,K
0163Y0,KoAct 코스닥액티브,EF,K
016450,한세예스24홀딩스,ST,K
0164G0,RISE 차이나AI반도체TOP4Plus,EF,K
0164H0,한국제16호스팩,ST,Q
016580,환인제약,ST,K
016590,신대양제지,ST,K
0165X0,메리츠제2호스팩,ST,Q
016600,큐캐피탈,ST,Q
016610,DB증권,ST,K
016670,디모아,ST,Q
0166N0,PLUS 코스닥150액티브,EF,K
0166S0,PLUS K제조업핵심기업액티브,EF,K
0166T0,PLUS 글로벌저작권핵심기업액티브,EF,K
016710,대성홀딩스,ST,K
016740,두올,ST,K
016790,현대사료,ST,Q
0167A0,SOL AI반도체TOP2플러스,EF,K
0167B0,SOL 200타겟위클리커버드콜,EF,K
0167Z0,KODEX 미국우주항공,EF,K
016800,퍼시스,ST,K
016880,웅진,ST,K
0168K0,TIGER 기술이전바이오액티브,EF,K
016920,카스,ST,Q
017000,신원종합개발,ST,Q
017040,광명전기,ST,K
017180,명문제약,ST,K
017250,인터엠,ST,Q
0172V0,1Q 은액티브,EF,K
0172Y0,ACE K수출핵심TOP10산업액티브,EF,K
017370,우신시스템,ST,K
017390,서울가스,ST,K
0173Y0,KODEX 미국AI광통신네트워크,EF,K
017480,삼현철강,ST,Q
0174B0,KoAct 글로벌AI메모리반도체액티브,EF,K
0174J0,DAISHIN343 오피스리츠플러스,EF,K
0174R0,KIWOOM 미국성장다우존스,EF,K
017510,세명전기,ST,Q
017550,수산세보틱스,ST,K
017650,대림제지,ST,Q
017670,SK텔레콤,ST,K
0176E0,RISE 미국AI전력인프라액티브,EF,K
0176P0,FOCUS AI반도체위클리고정커버드콜,EF,K
0177A0,WON 두산그룹포커스,EF,K
0177N0,KODEX 삼성전자SK하이닉스채권혼합50,EF,K
0177R0,TIGER 반도체TOP10커버드콜액티브,EF,K
0177X0,ACE K휴머노이드로봇산업TOP2+,EF,K
017800,현대엘리베이터,ST,K
017810,풀무원,ST,K
017860,DS단석,ST,K
017890,한국알콜,ST,Q
0178H0,IBK 미국AI TOP10국채혼합50,EF,K
017900,광전자,ST,K
017940,E1,ST,K
017960,한국카본,ST,K
018000,유니슨,ST,Q
0180V0,ACE 미국우주테크액티브,EF,K
018120,진로발효,ST,Q
0181B0,HANARO 미국AI메모리반도체TOP4+,EF,K
0181L0,SOL 미국우주항공TOP10,EF,K
018250,애경산업,ST,K
018260,삼성에스디에스,ST,K
018290,브이티,ST,Q
0182R0,1Q K반도체TOP2+,EF,K
0182S0,1Q K반도체TOP2채권혼합50,EF,K
018310,삼목에스폼,ST,Q
0183J0,TIGER 미국우주테크,EF,K
0183V0,KIWOOM 삼성전자&SK하이닉스채권혼합50,EF,K
018470,조일알미늄,ST,K
0184E0,1Q 200채권혼합50액티브,EF,K
0184L0,PLUS 중기종합채권(A-이상)액티브,EF,K
0184N0,PLUS 은채권혼합,EF,K
0184V0,UNICORN K바이오액티브,EF,K
018500,동원금속,ST,K
0185L0,TIME 글로벌휴머노이드로봇산업액티브,EF,K
018620,우진비앤지,ST,Q
018670,SK가스,ST,K
018680,서울제약,ST,Q
0186L0,KoAct 미국로봇피지컬AI액티브,EF,K
0186S0,1Q 코스닥150채권혼합50액티브,EF,K
018700,졸스,ST,Q
018880,한온시스템,ST,K
0189B0,TIGER 은액티브,EF,K
0189Z0,DAISHIN343 금융&지주고배당,EF,K
019010,베뉴지,ST,Q
0190C0,RISE 현대차고정피지컬AI,EF,K
0190G0,KODEX 반도체타겟위클리커버드콜,EF,K
0190M0,KIWOOM 미국AI테크하이베타,EF,K
0190Y0,TIGER 구글밸류체인,EF,K
019170,신풍제약,ST,K
019175,신풍제약우,ST,K
019180,티에이치엔,ST,K
0191B0,MIDAS 코스닥액티브,EF,K
0191M0,마이티 5월만기자동연장특수채(AAA)액티브,EF,K
0191S0,IBK 코스닥150,EF,K
0191W0,HANARO 중기종합채권(A-이상)액티브,EF,K
019210,와이지-원,ST,Q
0192L0,RISE SK하이닉스단일종목레버리지,EF,K
0192M0,RISE 삼성전자단일종목레버리지,EF,K
0192S0,SOL 코스피200채권혼합50,EF,K
0192T0,SOL 코스닥TOP10,EF,K
0192Z0,TIGER 중기종합채권(A-이상)액티브,EF,K
0193G0,KoAct 코스피액티브,EF,K
0193K0,PLUS 삼성전자단일종목레버리지,EF,K
0193L0,PLUS 삼성전자선물단일종목인버스2X,EF,K
